"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppp1r15b_ENSMUSG00000046062","CD103+","Nb","PBS",FALSE,1532.66720458744,0.305777989483316,0.0807503105217321,3.78670976628657,0.000152655230514886,0.00993190879423638
"Cables2_ENSMUSG00000038990","CD103+","Nb","PBS",FALSE,683.615369100302,-0.305326372230242,0.074140597766064,-4.11820758707178,3.81830672574217e-05,0.00339556562396358
"Csf2rb_ENSMUSG00000071713","CD103+","Nb","PBS",FALSE,7722.9482329647,0.303406925747017,0.0532510997870998,5.69766496767298,1.2145943573664e-08,4.00280287479131e-06
"Eno2_ENSMUSG00000004267","CD103+","Nb","PBS",FALSE,2678.35560752346,-0.303261001966951,0.0729926581268418,-4.1546781518761,3.25745732761425e-05,0.00307020162688683
"Stard7_ENSMUSG00000027367","CD103+","Nb","PBS",FALSE,5535.15085867908,-0.297956599996496,0.0688469744084861,-4.32780964677759,1.5059953670224e-05,0.00179176922728879
"Tmem19_ENSMUSG00000069520","CD103+","Nb","PBS",FALSE,2066.12990587072,-0.292559187806734,0.0749569095521925,-3.90303161582489,9.49952882911703e-05,0.0069390150913968
"Dnaja2_ENSMUSG00000031701","CD103+","Nb","PBS",FALSE,1647.10205306346,-0.291139933339134,0.0732408230315075,-3.97510461090652,7.03483272223319e-05,0.00551225878689671
"Uvrag_ENSMUSG00000035354","CD103+","Nb","PBS",FALSE,3436.00332674184,0.280034911490861,0.0682385368928981,4.10376488479497,4.06480565236858e-05,0.00355829276053046
"Wsb1_ENSMUSG00000017677","CD103+","Nb","PBS",FALSE,1019.12905850036,0.277888380591214,0.0732573297963274,3.79331844832195,0.000148647324060633,0.00985558145620944
"Nckap1l_ENSMUSG00000022488","CD103+","Nb","PBS",FALSE,6335.96373227823,0.271291108320319,0.0658513868093552,4.11974783622596,3.79287261571001e-05,0.00339556562396358
"Tpm4_ENSMUSG00000031799","CD103+","Nb","PBS",FALSE,4786.33719466412,0.263094361956776,0.0595879685511659,4.41522623364592,1.00904406440592e-05,0.00133487943016643
"Tnfrsf1b_ENSMUSG00000028599","CD103+","Nb","PBS",FALSE,12616.3457693836,-0.252142797064685,0.0605940373482949,-4.16118166240297,3.16605103041426e-05,0.00305824153411998
"Gbp8_ENSMUSG00000034438","CD103+","Nb","PBS",FALSE,2842.97510856686,0.238881575899909,0.0594991770935293,4.0148719288067,5.94780827703913e-05,0.00479461811109521
